CustomerId,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,Exited,Surname,CreditScore,Gender,Age,EstimatedSalary,zip_state,zip_city,zip_latitude,zip_longitude,churn_prob
15708917,10,167772.96,1,1,1,0,Martin,598,Male,53,136886.86,MA,Acton,42.477142,-71.4422,0.2841707826797647
15778463,6,95845.6,1,1,0,0,Ikenna,657,Female,37,122218.23,MA,Acton,42.477142,-71.4422,0.30632230052192133
15699430,10,0.0,2,1,0,0,Davide,618,Female,35,180439.75,MA,Acton,42.477142,-71.4422,0.1843401750839238
15649992,7,134714.7,2,0,1,0,Alexander,681,Male,65,190419.81,MA,Acton,42.477142,-71.4422,0.44849591679012557
15578980,3,0.0,2,1,1,0,Piazza,516,Female,33,58685.59,MA,Acton,42.477142,-71.4422,0.06892012776285263
15775306,8,122384.22,3,1,1,1,Ni,421,Male,28,89017.38,MA,Acton,42.477142,-71.4422,0.050887889145110096
15641655,2,0.0,2,0,0,0,Black,700,Female,26,50051.42,MA,Acton,42.477142,-71.4422,0.10766873046024483
15619708,5,157993.15,2,1,0,0,Harker,745,Male,25,146041.45,MA,Acton,42.477142,-71.4422,0.12045008641772724
15734565,8,0.0,2,1,0,0,Hughes,696,Male,29,191166.09,MA,Acton,42.477142,-71.4422,0.07702605714250686
15806438,2,123331.36,1,0,0,1,Chiabuotu,580,Female,42,103516.08,MA,Acton,42.477142,-71.4422,0.45372036011973105
15591969,9,75263.16,1,1,1,0,Kuo,497,Male,27,164825.04,MA,Acton,42.477142,-71.4422,0.039518050338445
15747807,6,137824.03,2,1,0,0,Gallagher,720,Female,43,172557.77,MA,Acton,42.477142,-71.4422,0.4450799274561358
15596939,4,132578.92,2,1,0,0,Calabresi,659,Male,36,84320.94,MA,Acton,42.477142,-71.4422,0.21844168429941865
15716155,5,156021.31,1,0,0,0,Shaw,841,Female,36,122662.98,MA,Acton,42.477142,-71.4422,0.340126678637662
15765311,8,0.0,1,1,0,0,Zhirov,642,Male,34,72085.1,MA,Acton,42.477142,-71.4422,0.10841677492755326
15757811,9,137453.43,1,0,1,1,Lloyd,732,Female,69,110932.24,MA,Ashland,42.257956,-71.45886,0.6400055823756088
15603830,4,0.0,2,1,0,0,Palmer,600,Male,36,143635.36,MA,Ashland,42.257956,-71.45886,0.13289379776916982
15660602,8,164284.72,2,1,1,0,Ch'eng,464,Male,33,3710.34,MA,Ashland,42.257956,-71.45886,0.08436103091844202
15660535,5,0.0,2,1,1,0,Avent,680,Female,47,179843.33,MA,Ashland,42.257956,-71.45886,0.15985975600671876
15666633,1,0.0,2,1,1,0,Huang,758,Male,56,10643.38,MA,Ashland,42.257956,-71.45886,0.16484035131292807
15596914,2,112373.49,2,1,1,0,Shaw,630,Female,31,131167.98,MA,Ashland,42.257956,-71.45886,0.09923344841353442
15639788,10,0.0,2,1,0,0,Yuan,577,Female,39,10553.31,MA,Ashland,42.257956,-71.45886,0.22208078031012607
15695846,6,0.0,2,1,1,0,Hawkins,684,Female,34,130928.22,MA,Ashland,42.257956,-71.45886,0.06609796543098444
15726234,5,0.0,1,0,1,0,Trentini,708,Female,41,157003.99,MA,Ashland,42.257956,-71.45886,0.11294977211551471
15797964,1,154333.82,1,1,1,0,Cameron,732,Female,29,138527.56,MA,Ashland,42.257956,-71.45886,0.10416333870272973
15625881,3,111432.77,2,1,1,0,Koehler,634,Male,37,167032.49,MA,Ashland,42.257956,-71.45886,0.08983227479250566
15780628,6,0.0,2,0,0,0,Wu,633,Female,30,41642.29,MA,Bedford,42.496679,-71.27504,0.13674095766201558
15575883,2,137390.11,2,1,0,0,Manna,559,Male,34,9677.0,MA,Bedford,42.496679,-71.27504,0.20771153838397763
15585036,3,0.0,2,1,1,0,Okoli,694,Female,37,147012.22,MA,Bedford,42.496679,-71.27504,0.08439935888864283
15589488,5,111642.08,1,1,1,0,Ch'eng,686,Female,56,80553.87,MA,Bedford,42.496679,-71.27504,0.3876009113003451
15585888,3,0.0,1,0,1,1,Nwokezuike,553,Female,48,30730.95,MA,Bedford,42.496679,-71.27504,0.18493638848140556
15727915,4,83543.37,1,0,0,0,Artemiev,507,Male,36,140134.43,MA,Bedford,42.496679,-71.27504,0.20914466756822284
15707567,6,145338.76,1,0,0,1,Esposito,732,Male,50,91936.1,MA,Bedford,42.496679,-71.27504,0.4505854450705118
15737792,1,186796.37,1,0,0,0,Abbie,818,Female,31,178252.63,MA,Bedford,42.496679,-71.27504,0.31641050464835324
15599433,8,58641.43,1,0,1,0,Fanucci,660,Male,35,198674.08,MA,Bedford,42.496679,-71.27504,0.06080633972464203
15672012,5,0.0,1,1,0,1,Jen,773,Female,41,28266.9,MA,Bedford,42.496679,-71.27504,0.24654356926122362
15806983,3,137148.68,1,1,0,0,Moss,640,Male,44,92381.01,MA,Bedford,42.496679,-71.27504,0.3540032039977805
15592222,7,80001.23,1,0,0,0,Lo,505,Male,49,135180.11,MA,Bedford,42.496679,-71.27504,0.3903248667069772
15608968,6,86402.52,2,0,0,0,Averyanov,714,Male,21,27330.59,MA,Bedford,42.496679,-71.27504,0.06504488551484426
15586959,5,0.0,2,1,0,0,Unaipon,468,Female,42,125305.34,MA,Bedford,42.496679,-71.27504,0.30296162294541656
15646558,1,122874.74,1,1,1,0,Clamp,611,Male,51,149648.45,MA,Bedford,42.496679,-71.27504,0.23760184565090026
15725811,0,97544.29,1,0,1,0,Lim,705,Male,25,59887.15,MA,Bedford,42.496679,-71.27504,0.03730746534105294
15572265,1,170826.55,2,1,0,0,Wu,646,Male,46,45041.32,MA,Bedford,42.496679,-71.27504,0.4206546931074465
15794048,1,97133.92,2,0,0,1,Wan,667,Female,48,113316.77,MA,Bolton,42.437086,-71.61266,0.5115193084278001
15677610,8,153895.65,1,1,1,0,Chambers,511,Female,41,39087.42,MA,Bolton,42.437086,-71.61266,0.21620434635472413
15745012,6,0.0,2,1,1,0,Pettit,653,Female,43,7330.59,MA,Bolton,42.437086,-71.61266,0.1157064534822411
15601589,8,0.0,2,0,1,0,Baresi,675,Female,57,95463.29,MA,Carlisle,42.5286,-71.35084,0.2720065577597227
15686436,4,0.0,2,1,0,0,Newbery,523,Male,32,167848.02,MA,Carlisle,42.5286,-71.35084,0.10862912087147576
15693864,5,134956.02,1,1,0,1,Iheanacho,567,Female,49,93953.84,MA,Carlisle,42.5286,-71.35084,0.5777847895833412
15760550,7,143637.58,2,0,1,0,Duncan,741,Male,39,174227.66,MA,Carlisle,42.5286,-71.35084,0.108756137665608
15686137,9,147506.25,1,1,1,0,Barry,456,Male,32,135399.21,MA,Carlisle,42.5286,-71.35084,0.07945386310789232
15809087,1,0.0,2,1,0,1,Landry,598,Male,64,195635.3,MA,Carlisle,42.5286,-71.35084,0.5587344200289588
15807663,8,190227.46,1,1,0,1,McGregor,667,Male,43,97508.04,MA,Carlisle,42.5286,-71.35084,0.37867652262864304
15809100,2,172448.77,1,1,0,1,Nucci,548,Female,32,188083.77,MA,Carlisle,42.5286,-71.35084,0.3469292704728649
15794916,7,113980.21,1,1,1,0,Pirogov,725,Male,41,116704.25,MA,Carlisle,42.5286,-71.35084,0.10732008686467473
15614215,6,0.0,2,0,1,0,Oguejiofor,717,Male,53,97614.87,MA,Carlisle,42.5286,-71.35084,0.13994285888936736
15805449,4,0.0,2,0,0,0,Ugochukwu,594,Male,38,186884.04,MA,Carlisle,42.5286,-71.35084,0.15769980614840687
15686983,10,76968.12,2,0,1,0,Rohu,678,Female,25,131501.72,MA,Carlisle,42.5286,-71.35084,0.050144508364422524
15808017,1,88293.13,2,1,1,0,Cary,545,Male,38,24302.95,MA,Carlisle,42.5286,-71.35084,0.08761095253727684
15756804,1,170833.46,1,1,0,1,O'Loghlen,636,Female,48,110510.28,MA,Carlisle,42.5286,-71.35084,0.6091855231810812
15646810,6,108122.39,2,1,0,1,Quinn,603,Male,44,108488.33,MA,Carlisle,42.5286,-71.35084,0.31086785367431863
15710424,4,0.0,1,1,1,0,Page,435,Male,36,197015.2,MA,Carlisle,42.5286,-71.35084,0.058164125182406164
15799422,8,0.0,1,1,1,0,Evans,535,Female,40,27689.77,MA,Carlisle,42.5286,-71.35084,0.10353948542898349
15692750,7,129818.39,3,1,0,1,McGregor,629,Female,45,9217.55,MA,Carlisle,42.5286,-71.35084,0.45311957454867074
15794549,2,163943.89,2,1,1,0,Andrews,722,Female,35,15068.18,MA,Carlisle,42.5286,-71.35084,0.14530342501976704
15803764,7,0.0,2,1,0,0,Stanley,561,Male,28,7797.01,MA,Concord,42.457201,-71.37478,0.07277139844987611
15674840,5,101430.3,2,0,1,0,Chiazagomekpere,645,Female,38,4400.32,MA,Concord,42.457201,-71.37478,0.1371787529182045
15653762,9,117301.66,1,0,0,0,Chidiebele,501,Female,39,182025.95,MA,Concord,42.457201,-71.37478,0.3900691960139086
15581229,1,173340.83,1,0,1,0,Gregory,502,Female,32,122763.95,MA,Concord,42.457201,-71.37478,0.15893359856526174
15800228,4,0.0,2,1,1,0,Bednall,652,Female,42,38152.01,MA,Concord,42.457201,-71.37478,0.11292642298747176
15656333,3,134348.57,1,1,0,0,Jen,574,Female,33,63163.99,MA,Concord,42.457201,-71.37478,0.30032334594560234
15697497,9,105525.65,2,1,1,0,She,518,Female,45,73418.29,MA,Concord,42.457201,-71.37478,0.21775146367685455
15585362,6,0.0,1,1,0,1,Simmons,749,Female,60,17978.68,MA,Concord,42.457201,-71.37478,0.5654217494180096
15571928,4,0.0,3,1,0,1,Fraser,679,Female,43,115136.51,MA,Concord,42.457201,-71.37478,0.28404568241956846
15785519,6,106192.1,1,1,0,0,May,565,Male,36,149575.59,MA,Concord,42.457201,-71.37478,0.21293062841444083
15743007,4,45144.43,1,1,0,1,Seabrook,643,Female,45,60917.24,MA,Concord,42.457201,-71.37478,0.3817384147329194
15777211,7,92113.61,1,1,1,0,Herrera,515,Male,65,142548.33,MA,Concord,42.457201,-71.37478,0.41822357246886
15721935,7,0.0,2,1,1,0,Kincaid,521,Male,25,157878.67,MA,Concord,42.457201,-71.37478,0.023158289348874025
15591711,0,128366.44,1,1,0,0,Sleeman,739,Male,38,12796.43,MA,Concord,42.457201,-71.37478,0.24175817996192028
15625021,2,0.0,2,1,1,0,Hung,585,Male,42,18657.77,MA,Concord,42.457201,-71.37478,0.07305283998368248
15702968,3,106545.53,1,1,1,0,Artemieva,733,Male,74,134589.58,MA,Concord,42.457201,-71.37478,0.577194030879117
15600462,8,145618.37,1,0,1,0,Barwell,542,Female,43,10350.74,MA,Concord,42.457201,-71.37478,0.23335206174344295
15768104,8,141541.25,1,0,0,0,Wright,788,Male,37,66013.27,MA,Concord,42.457201,-71.37478,0.2238110322215462
15780140,2,57017.06,2,1,1,0,Bellucci,435,Male,32,5907.11,MA,Concord,42.457201,-71.37478,0.05263555522211335
15585255,9,0.0,1,1,0,0,Moore,577,Male,42,74077.91,MA,Concord,42.457201,-71.37478,0.18311343504307898
15772781,3,0.0,3,1,1,1,Ball,703,Female,51,77294.56,MA,Concord,42.457201,-71.37478,0.19145183465056947
15669987,8,125884.95,2,1,0,1,Sung,728,Female,35,54359.02,MA,Concord,42.457201,-71.37478,0.27743374864109466
15697000,5,61825.5,1,1,1,0,Mello,728,Male,32,156124.93,MA,Concord,42.457201,-71.37478,0.047867734563109665
15733119,8,0.0,2,1,0,0,Mistry,718,Male,35,94820.85,MA,Concord,42.457201,-71.37478,0.10826800959626635
15782390,6,0.0,1,1,0,0,T'ien,621,Female,40,155155.25,MA,Concord,42.457201,-71.37478,0.2606835216633151
15654700,2,102967.41,1,1,0,1,Fallaci,523,Female,40,128702.1,MA,Concord,42.457201,-71.37478,0.39809725938484425
15632210,2,171770.55,1,1,0,0,Hill,657,Male,25,22745.5,MA,Concord,42.457201,-71.37478,0.13677012768505648
15642041,1,93051.64,2,1,0,1,Burns,727,Male,40,71865.31,MA,Concord,42.457201,-71.37478,0.23341484080661157
15709737,7,161064.64,2,0,1,0,Hunter,643,Male,36,84294.82,MA,Concord,42.457201,-71.37478,0.0984055892818482
15792388,7,90612.34,1,1,1,0,Li,645,Female,48,149139.13,MA,Holliston,42.196065,-71.43797,0.2469430323822973
15786014,5,145105.64,2,1,0,0,Ku,568,Male,28,185489.11,MA,Holliston,42.196065,-71.43797,0.15452727405035255
15794580,4,0.0,1,0,0,1,Ch'en,599,Male,58,176407.15,MA,Holliston,42.196065,-71.43797,0.45254945557531834
15675964,9,0.0,1,1,1,1,Chukwukadibia,672,Female,45,92027.69,MA,Holliston,42.196065,-71.43797,0.1339855205668275
15814275,6,174912.72,1,1,1,0,Zikoranachidimma,685,Male,33,43932.54,MA,Holliston,42.196065,-71.43797,0.08398420590133943
15724848,1,104947.72,1,1,0,1,Oluchukwu,516,Female,46,115789.25,MA,Holliston,42.196065,-71.43797,0.5116594665158456
15754713,10,135213.71,1,1,1,0,Rivera,685,Male,31,125777.28,MA,Holliston,42.196065,-71.43797,0.05988931833759139
15693814,7,0.0,2,1,0,0,Niu,806,Male,25,18461.9,MA,Holliston,42.196065,-71.43797,0.051274000942167865
15599660,6,116229.85,2,1,1,0,Bennett,604,Male,36,79633.38,MA,Holliston,42.196065,-71.43797,0.08073354915523652
15746490,6,111201.41,1,1,1,0,Wollstonecraft,648,Female,53,121542.29,MA,Hopedale,42.125536,-71.53662,0.3434947915928618
15566091,4,0.0,1,1,0,0,Thomsen,545,Female,32,94739.2,MA,Hopedale,42.125536,-71.53662,0.1712952979056287
15655961,1,131899.0,1,1,0,0,Palermo,756,Male,27,93302.29,MA,Hopedale,42.125536,-71.53662,0.12869887816174744
15710404,10,124525.52,1,1,1,0,Chinwendu,569,Male,35,193793.78,MA,Hopedale,42.125536,-71.53662,0.08268290218477434
15775625,6,0.0,1,1,0,0,McKenzie,596,Male,47,74835.65,MA,Hopkinton,42.220447,-71.53418,0.24993804691289684
15792328,6,0.0,1,1,1,1,James,475,Male,39,56999.9,MA,Hopkinton,42.220447,-71.53418,0.06349703237345264
15719856,3,47134.75,1,1,1,0,Lamb,646,Female,45,57236.44,MA,Hopkinton,42.220447,-71.53418,0.17646156570545785
15593773,3,0.0,2,0,0,0,Olejuru,784,Male,35,81483.64,MA,Hopkinton,42.220447,-71.53418,0.11347633217700208
15733114,9,0.0,2,1,0,0,Hay,552,Male,45,26752.56,MA,Hopkinton,42.220447,-71.53418,0.21078244526418607
15797748,5,0.0,2,0,1,0,Lu,729,Male,44,9200.54,MA,Hopkinton,42.220447,-71.53418,0.07524919961586271
15743411,1,0.0,1,1,0,1,Chiawuotu,609,Male,61,22447.85,MA,Hopkinton,42.220447,-71.53418,0.4900502137274235
15753337,5,0.0,3,1,0,1,Yeates,555,Male,51,189122.89,MA,Hopkinton,42.220447,-71.53418,0.3140042416270498
15601026,1,138657.08,1,1,1,0,Gallagher,572,Female,19,16161.82,MA,Hopkinton,42.220447,-71.53418,0.0513605719057374
15658485,9,70302.48,1,1,1,0,Heath,785,Female,34,68600.36,MA,Hopkinton,42.220447,-71.53418,0.08329408763571254
15636731,1,101609.01,2,1,1,0,Ts'ai,714,Female,36,447.73,MA,Hopkinton,42.220447,-71.53418,0.1191105284962287
15628303,3,0.0,1,1,1,0,Thurgood,738,Male,35,15650.73,MA,Hopkinton,42.220447,-71.53418,0.04186253792079076
15633461,5,130170.82,1,1,1,0,Pai,639,Male,38,149599.62,MA,Hopkinton,42.220447,-71.53418,0.1040075176278526
15677135,8,133802.29,2,1,1,0,Lorenzo,520,Male,61,90304.01,MA,Hudson,42.389813,-71.55791,0.37956923057861824
15590876,7,106234.02,1,0,0,0,Knupp,764,Female,24,115676.38,MA,Hudson,42.389813,-71.55791,0.14541722170473143
15790782,6,132628.98,1,0,0,0,Baryshnikov,661,Male,39,38812.67,MA,Hudson,42.389813,-71.55791,0.26035382312378946
15700476,9,103522.75,2,1,1,0,Azubuike,564,Male,41,34338.21,MA,Marlborough,42.350909,-71.54753,0.10222251211686138
15634141,8,192390.52,2,1,0,0,Shephard,708,Female,42,823.36,MA,Marlborough,42.350909,-71.54753,0.4687297795093342
15737795,1,0.0,1,0,1,1,Scott,512,Male,36,135482.26,MA,Marlborough,42.350909,-71.54753,0.05774165827320559
15790299,9,0.0,3,1,1,0,Williamson,592,Male,37,10656.89,MA,Marlborough,42.350909,-71.54753,0.045100128944482135
15675316,3,0.0,2,0,1,0,Avdeeva,619,Female,38,116467.35,MA,Marlborough,42.350909,-71.54753,0.0954819446503315
15613630,8,109922.61,1,1,1,1,Tang,775,Male,52,96823.32,MA,Marlborough,42.350909,-71.54753,0.19868481038100244
15662100,5,128605.32,1,0,1,0,Hsu,850,Female,44,171096.2,MA,Marlborough,42.350909,-71.54753,0.21769734012738115
15668032,4,0.0,1,1,1,0,Buchanan,577,Female,37,79881.39,MA,Marlborough,42.350909,-71.54753,0.08950574068383607
15599289,10,68598.56,1,1,0,0,Yeh,724,Female,37,157862.82,MA,Marlborough,42.350909,-71.54753,0.2612274019763078
15754084,1,106518.52,1,1,1,0,Palazzi,710,Male,35,127951.81,MA,Maynard,42.430781,-71.45594,0.07658717466480376
15676521,8,0.0,2,0,0,0,Y?an,696,Female,31,191074.11,MA,Maynard,42.430781,-71.45594,0.1460581289640817
15804586,6,0.0,1,1,0,1,Lin,376,Female,46,157333.69,MA,Maynard,42.430781,-71.45594,0.39070267802457137
15781465,8,121326.42,1,1,0,0,Schofield,675,Female,29,133457.52,MA,Maynard,42.430781,-71.45594,0.21293428838932438
15729362,8,67226.37,1,1,0,0,Lombardi,745,Male,36,130789.6,MA,Mendon,42.092006,-71.54474,0.15975267638910487
15709295,5,82931.85,2,1,1,0,Wall,697,Female,25,128373.88,MA,Mendon,42.092006,-71.54474,0.05311519928047958
15745324,4,0.0,1,1,0,1,Milani,599,Female,39,194273.2,MA,Mendon,42.092006,-71.54474,0.25883098095050866
15741336,5,118590.41,1,1,1,1,Ejimofor,715,Female,38,5684.17,MA,Mendon,42.092006,-71.54474,0.14305101451060273
15783659,4,145981.87,1,1,1,0,Blackburn,659,Male,67,131043.2,MA,Mendon,42.092006,-71.54474,0.5079786343683027
15620981,3,73309.38,1,0,0,1,Wickham,684,Female,48,21228.34,MA,Mendon,42.092006,-71.54474,0.4689692585455549
15630328,8,130796.33,2,1,1,0,Bird,635,Female,48,43250.3,MA,Milford,42.149176,-71.52149,0.2671107008072403
15785899,8,151607.56,1,1,0,0,Ch'en,789,Male,33,4389.4,MA,Milford,42.149176,-71.52149,0.1758670098806938
15606149,9,111577.01,1,0,1,0,Wood,571,Female,66,189271.9,MA,Milford,42.149176,-71.52149,0.5915137710461765
15671139,0,107042.74,1,1,1,0,Brizendine,694,Male,39,102284.2,MA,Milford,42.149176,-71.52149,0.10127246060034327
15660429,2,156371.61,2,0,1,1,Ch'in,665,Female,42,156774.94,MA,Milford,42.149176,-71.52149,0.23806132064446225
15571002,4,129605.99,1,0,0,0,Yusupov,706,Female,44,69865.49,MA,Milford,42.149176,-71.52149,0.4659061087185929
15631681,0,0.0,2,0,1,0,Jibunoh,807,Female,43,85523.24,MA,Milford,42.149176,-71.52149,0.12153225636709808
15731522,8,0.0,2,1,1,0,Ts'ui,771,Female,67,51219.8,MA,Milford,42.149176,-71.52149,0.40868798368676607
15619529,8,132576.25,1,0,0,0,Ndukaku,531,Male,27,7222.92,MA,Milford,42.149176,-71.52149,0.13248189014786543
15628034,6,129101.3,1,1,1,0,Wilder,629,Female,37,23971.33,MA,Milford,42.149176,-71.52149,0.1468476491201454
15686164,1,108822.4,1,1,1,0,Maclean,850,Female,31,132173.31,MA,Milford,42.149176,-71.52149,0.08982531745340229
15582797,4,137948.51,1,1,0,0,Ch'iu,685,Male,35,113639.64,MA,Milford,42.149176,-71.52149,0.21640513708546927
15753831,7,100433.8,1,1,1,0,Cox,642,Male,32,39768.59,MA,Natick,42.290763,-71.35368,0.05589565752221763
15731815,4,96134.11,3,1,0,1,Nepean,529,Male,63,108732.96,MA,Natick,42.290763,-71.35368,0.6386670982206943
15580956,4,115888.04,1,1,1,1,McNess,683,Female,43,117349.19,MA,Natick,42.290763,-71.35368,0.20614839228293533
15602084,5,124626.07,1,1,1,0,Coles,663,Female,42,78004.5,MA,Natick,42.290763,-71.35368,0.19807974046957197
15589805,6,139810.34,1,1,1,0,Benson,563,Female,34,152417.79,MA,Natick,42.290763,-71.35368,0.13977762143266617
15720893,9,0.0,2,0,0,0,Gilbert,637,Female,34,26057.08,MA,Natick,42.290763,-71.35368,0.1671949552326182
15641009,3,84496.71,1,0,0,0,Wilhelm,544,Male,37,79972.09,MA,Natick,42.290763,-71.35368,0.21555117839595261
15605926,9,116854.71,2,0,1,0,Sinclair,649,Male,70,107125.79,MA,Natick,42.290763,-71.35368,0.5043695096197451
15805955,10,138333.03,1,1,1,0,L?,638,Female,48,47679.14,MA,Natick,42.290763,-71.35368,0.2760169150228284
15801488,3,0.0,2,1,1,0,Buckner,723,Male,25,134509.47,MA,Natick,42.290763,-71.35368,0.02132120247089601
15605918,5,78992.75,2,0,0,0,Padovesi,635,Male,43,153265.31,MA,Natick,42.290763,-71.35368,0.2747269272332393
15779711,7,97257.41,2,0,1,0,Gray,750,Female,38,179883.04,MA,Natick,42.290763,-71.35368,0.13348462951234033
15705620,5,122453.37,2,1,0,0,Lu,730,Male,34,138882.98,MA,Natick,42.290763,-71.35368,0.1816167772140153
15685357,8,112940.07,1,0,1,0,Wright,750,Female,36,9855.81,MA,Natick,42.290763,-71.35368,0.11917143556548518
15570060,8,132558.26,1,1,0,1,Palerma,586,Female,43,67046.83,MA,Natick,42.290763,-71.35368,0.44879801458375645
15582616,4,0.0,2,1,0,0,Y?an,520,Female,38,56388.63,MA,Natick,42.290763,-71.35368,0.23537211671844696
15799515,8,133297.24,1,1,0,0,Wei,652,Female,48,77764.37,MA,Natick,42.290763,-71.35368,0.5311698576217576
15642937,7,0.0,2,1,0,0,Padovesi,550,Female,46,130590.35,MA,Natick,42.290763,-71.35368,0.34932376702386836
15624729,0,197041.8,1,0,0,0,Tsao,594,Male,27,151912.49,MA,Natick,42.290763,-71.35368,0.19696626499199826
15566156,0,71497.79,2,0,0,0,Franklin,749,Female,44,151083.8,MA,Natick,42.290763,-71.35368,0.40259044671246874
15792360,7,0.0,2,1,1,0,Clark,668,Male,32,777.37,MA,Natick,42.290763,-71.35368,0.032109705740508115
15807008,6,128100.28,1,0,0,1,McGregor,614,Female,35,69454.24,MA,Natick,42.290763,-71.35368,0.31655945640310484
15704770,1,124532.78,2,0,1,0,Pan,773,Male,25,11723.57,MA,Natick,42.290763,-71.35368,0.03792130670690832
15756475,9,82293.82,2,1,1,0,Kenniff,551,Male,31,91565.25,MA,Natick,42.290763,-71.35368,0.04872607448113889
15655339,1,142120.91,1,1,0,0,Spencer,566,Male,36,79616.37,MA,Natick,42.290763,-71.35368,0.2519873023843597
15613749,0,151839.26,1,1,0,1,Lees,569,Male,34,102299.81,MA,Natick,42.290763,-71.35368,0.23853873378791787
15664521,7,149620.88,2,1,1,0,David,659,Male,31,104533.51,MA,Sherborn,42.231025,-71.37202,0.0649800517359019
15681206,3,168197.66,1,1,0,1,Hsing,722,Female,49,140765.57,MA,Sherborn,42.231025,-71.37202,0.6065971333874576
15745527,5,93147.0,2,1,0,0,Burke,655,Male,37,66214.13,MA,Sherborn,42.231025,-71.37202,0.1943570594203403
15806926,2,97440.02,2,1,1,0,Watson,615,Female,35,139816.1,MA,Sherborn,42.231025,-71.37202,0.12179439019174866
15724563,3,65046.08,2,0,1,0,Hawkins,752,Female,42,140139.28,MA,Sherborn,42.231025,-71.37202,0.1539717072232437
15782899,7,95357.49,1,0,0,0,Ginn,661,Female,28,102297.15,MA,Sherborn,42.231025,-71.37202,0.18635094969807625
15623521,9,123105.88,2,1,0,0,Sozonov,838,Male,43,145765.83,MA,Sherborn,42.231025,-71.37202,0.2744527368901049
15810218,9,0.0,3,0,1,0,Sun,610,Male,29,83912.24,MA,Sherborn,42.231025,-71.37202,0.027068245365572584
15645621,3,0.0,2,0,1,0,Hunter,811,Male,44,78439.73,MA,Sherborn,42.231025,-71.37202,0.07597699946359934
15608114,7,121286.27,1,0,1,0,Manfrin,587,Male,62,6776.92,MA,Sherborn,42.231025,-71.37202,0.38058597514127807
15659557,4,167738.82,2,1,1,0,Artamonova,811,Female,28,9903.42,MA,Sherborn,42.231025,-71.37202,0.0868371439754989
15787772,1,104091.29,1,0,0,0,Hansen,759,Female,38,91561.91,MA,Sherborn,42.231025,-71.37202,0.3357799186026827
15691111,8,121980.56,2,1,0,0,Pai,648,Female,42,4027.02,MA,Southborough,42.297643,-71.53369,0.39180457243949895
15592089,10,0.0,2,1,1,0,Larsen,788,Female,43,116111.51,MA,Southborough,42.297643,-71.53369,0.10655386361288113
15633897,1,50880.98,2,1,1,0,Owen,725,Male,39,184023.54,MA,Southborough,42.297643,-71.53369,0.07607643979732868
15701301,3,175159.9,2,0,0,1,Murphy,646,Female,42,67124.48,MA,Southborough,42.297643,-71.53369,0.4909478035918381
15723685,7,105514.69,2,1,0,0,Ekechukwu,601,Female,26,50070.59,MA,Southborough,42.297643,-71.53369,0.16514639599271771
15701602,5,116497.31,3,0,0,1,Ayers,521,Male,52,53793.1,MA,Southborough,42.297643,-71.53369,0.46577895321116947
15739189,6,0.0,2,1,0,0,Johnson,561,Female,33,45261.47,MA,Southborough,42.297643,-71.53369,0.1673878523804722
15573086,7,99824.45,1,1,1,0,Millar,564,Male,42,36721.4,MA,Southborough,42.297643,-71.53369,0.11387161548055529
15569050,6,0.0,1,1,0,1,Farrell,444,Male,45,130009.85,MA,Lincoln,42.425537,-71.30316,0.24636498084250275
15750765,0,0.0,1,1,1,0,Sanders,650,Male,71,175380.77,MA,Lincoln,42.425537,-71.30316,0.4191416487057832
15799811,10,0.0,1,1,0,1,Herrera,724,Male,40,127847.25,MA,Lincoln,42.425537,-71.30316,0.15123761564102622
15698442,3,122964.88,1,1,1,0,Eberechukwu,719,Male,35,138231.7,MA,Lincoln,42.425537,-71.30316,0.0804061458618812
15655274,4,0.0,2,0,1,0,Bardin,548,Female,29,48673.18,MA,Lincoln,42.425537,-71.30316,0.05183594432164272
15603594,4,0.0,2,1,1,0,Nwankwo,635,Male,24,70668.77,MA,Lincoln,42.425537,-71.30316,0.020065652049717973
15585961,3,0.0,2,0,1,0,Talbot,496,Female,43,199505.53,MA,Lincoln,42.425537,-71.30316,0.1464683146783179
15686936,5,89634.69,1,1,1,1,McGregor,676,Female,37,169583.18,MA,Lincoln,42.425537,-71.30316,0.12987152061398613
15770424,7,95710.11,2,1,0,0,Onyeorulu,541,Male,40,49063.42,MA,Lincoln,42.425537,-71.30316,0.23975551207433823
15587451,7,139706.31,1,1,0,0,Goold,778,Male,41,63337.19,MA,Lincoln,42.425537,-71.30316,0.2747874347850291
15602010,5,103909.86,1,1,0,1,Zikoranaudodimma,850,Female,45,60083.11,MA,Lincoln,42.425537,-71.30316,0.41682596612214445
15600583,1,0.0,1,1,0,0,Garner,633,Male,31,48606.71,MA,Lincoln,42.425537,-71.30316,0.0972206573558333
15654673,6,173434.9,1,1,0,1,Onyinyechukwuka,625,Male,49,165580.93,MA,Lincoln,42.425537,-71.30316,0.48700748573399166
15717164,6,102238.01,2,1,1,0,Genovese,485,Male,32,194010.12,MA,Lincoln,42.425537,-71.30316,0.06537882751397502
15765014,1,179380.74,2,0,1,0,Mai,547,Female,48,69263.1,MA,Lincoln,42.425537,-71.30316,0.3630937894963491
15682639,3,0.0,2,1,1,0,Marshall,642,Male,32,88698.83,MA,Lincoln,42.425537,-71.30316,0.036040449105018746
15729279,4,108691.95,1,1,0,0,Naylor,718,Female,25,63030.97,MA,Lincoln,42.425537,-71.30316,0.15884898696394273
